Name,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996
KYE ,96,140,249,209,176,186,238,235,267,253,192,230,188,193,174,131,106,130,130,58
KYEDEN ,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:
KYE-JAMES ,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KYEL ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,3,:,:
KYELAN ,3,3,5,4,3,3,5,:,:,:,:,:,:,:,:,:,:,:,:,:
KYELL ,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:
KYEN ,:,5,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KYERAN ,:,:,3,:,3,6,4,:,3,6,:,:,:,3,:,:,:,4,:,:
KYERON ,:,:,3,5,3,5,7,5,3,:,:,3,3,5,6,:,:,:,:,:
KYI ,:,:,:,3,3,6,6,6,:,5,4,4,:,5,5,:,4,3,:,:
KYIAN ,:,3,:,:,:,3,:,5,:,:,:,3,:,:,:,:,:,:,:,:
KYLAN ,70,73,101,72,73,78,51,47,41,25,31,11,9,10,8,8,13,6,5,6
KYLAN-JAI ,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KYLAR ,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KYLE ,375,460,504,676,683,904,892,1030,1478,1565,1638,1990,1823,1767,1649,1645,1999,2016,2205,2046
KYLEN ,11,11,13,8,8,7,:,3,6,4,:,:,:,:,:,:,:,:,:,:
KYLER ,7,7,5,8,4,6,4,:,3,4,:,:,3,3,4,:,:,:,:,14
KYLIAN ,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KYLO ,10,:,5,4,:,3,:,:,:,3,:,:,:,:,:,:,:,:,:,:
KYLON ,3,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:
KYLUM ,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:
KYLUN ,:,:,:,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KYM ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5,:,4,7,:,:
KYMANI ,18,12,20,32,18,21,25,19,27,14,19,12,12,7,13,6,4,:,:,:
KY'MANI ,3,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:
KY-MANI ,4,4,5,6,4,:,:,7,4,3,4,:,4,:,:,:,:,:,:,:
KYMARI ,:,:,:,:,3,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KYMARNI ,:,:,8,11,5,4,9,5,:,:,:,3,3,:,:,:,:,:,:,:
KYNAN ,:,5,:,4,6,10,6,5,4,8,13,12,10,5,8,12,14,20,17,15
KYO ,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KYON ,5,:,:,:,6,6,3,4,:,5,7,3,:,:,:,:,:,:,:,:
KYPROS ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4,:,:,:,:,:
KYRAN ,76,100,98,107,103,141,118,134,281,76,81,78,81,86,88,75,92,66,105,85
KYRAN-LEE ,:,:,:,:,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KYRECE ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:
KYREE ,4,:,8,4,3,3,:,4,5,:,:,:,:,:,:,:,:,:,:,:
KYREECE ,5,3,4,12,5,13,7,5,11,7,5,3,5,4,4,:,:,:,:,:
KYREESE ,3,:,:,:,:,4,4,:,:,3,:,:,:,:,:,:,:,:,:,:
KYREL ,:,:,:,:,3,:,4,4,:,3,:,3,:,:,:,:,:,:,:,:
KYRELL ,:,11,10,14,6,12,8,13,11,7,11,7,6,4,:,4,:,:,4,:
KYRELLE ,:,:,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KYREN ,14,14,12,14,18,19,15,10,10,8,7,6,11,8,4,3,4,:,6,:
KYRESE ,3,7,9,:,6,11,8,7,6,7,6,5,7,:,:,:,3,:,:,:
KYRHYS ,:,:,:,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KYRIACOS ,5,:,4,:,3,7,5,3,:,:,5,3,4,4,5,3,9,5,8,8
KYRIAKOS ,3,:,:,:,:,:,:,:,:,:,5,:,4,:,:,:,:,:,:,:
KYRIAN ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KYRIE ,16,6,4,7,:,:,:,3,3,:,:,:,:,:,:,:,:,:,3,:
KYRIQUE ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:
KYRO ,12,12,8,7,10,15,7,8,7,4,4,5,4,:,:,6,5,:,:,:
KYRON ,89,91,87,106,126,161,103,67,80,55,57,53,34,48,39,29,33,31,27,24
KYRONE ,:,3,4,4,3,:,:,4,5,:,:,7,:,5,7,5,6,4,4,3
KYRON-JAMES ,3,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KYRON-LEE ,:,:,3,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KYROS ,:,:,:,:,:,:,4,:,6,:,:,:,:,:,:,:,:,:,:,:
KYRUN ,:,5,:,7,4,:,5,:,3,:,:,:,:,:,:,:,:,:,:,:
KYRUS ,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KYSON ,7,12,12,10,7,7,7,15,10,:,3,:,3,3,5,:,:,:,:,:
KYTE ,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:
KYU ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:
KYZA ,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KYZER ,5,:,5,:,:,3,:,:,:,3,:,:,:,:,:,:,:,:,:,:
LABAN ,:,:,:,:,:,3,:,:,:,:,:,3,:,:,:,:,:,:,:,:
LABEEB ,:,:,4,:,:,5,8,:,4,:,:,:,4,:,:,:,:,:,:,:
LABIB ,4,:,5,:,:,4,5,4,:,3,8,5,:,5,5,3,4,:,6,5
LACHLAN ,122,65,66,77,70,59,68,62,66,63,61,54,72,65,61,74,69,67,24,13
LACHLANN ,:,:,:,:,:,:,4,5,:,:,:,:,:,:,:,:,:,:,:,:
LADISLAV ,5,4,3,3,:,:,4,4,4,:,4,:,:,4,:,:,:,:,:,:
LAEL ,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LAGAN ,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LAHAN ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LAIGAN ,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:
LAIGHTON ,:,3,3,5,3,6,:,4,3,4,5,:,4,:,:,:,5,:,3,:
LAIKE ,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LAIKEN ,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LAILAND ,:,:,:,:,:,:,:,4,:,:,:,:,:,:,:,:,:,:,:,:
LAINE ,3,5,:,3,3,:,:,:,:,4,:,:,3,:,4,4,4,4,:,7
LAIRD ,:,:,3,:,:,:,3,3,:,3,:,:,:,:,3,:,:,:,:,:
LAISON ,:,:,:,4,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:
LAITEN ,:,:,:,:,:,:,5,:,:,:,:,:,:,:,:,:,:,:,:,:
LAITH ,59,46,39,36,48,32,29,29,16,27,25,12,15,7,8,6,10,7,9,4
LAITHAN ,:,4,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LAITON ,12,7,14,19,12,14,12,13,19,9,7,:,:,:,3,:,:,:,:,:
LAITYN ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LAKAI ,:,3,6,3,4,4,:,4,:,:,:,:,:,:,:,:,:,:,:,:
LA'KAI ,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LAKE ,12,9,7,5,:,6,10,7,5,:,4,4,:,:,:,:,:,:,3,:
LAKELAN ,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:
LAKEN ,10,5,3,4,5,:,4,3,:,:,:,3,:,:,:,:,:,:,:,:
LAKHAI ,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LAKHAN ,:,:,:,:,:,:,:,:,:,:,:,:,4,:,:,:,:,:,:,:
LAKHVINDER ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:
LAKSH ,15,9,5,8,7,5,6,5,11,4,:,:,:,:,:,:,:,:,:,:
LAKSHAN ,:,:,3,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LAKSHAY ,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:
LAKSHMAN ,:,:,3,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:
LAKSHYA ,:,:,:,3,:,:,:,5,3,3,3,:,:,:,:,:,:,:,:,:
LALO ,:,:,:,:,:,:,:,:,:,:,:,5,:,:,:,:,:,:,:,:
LAMAAR ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:
LAMAR ,5,10,9,7,6,10,7,5,5,6,7,15,47,28,15,18,26,19,16,28
LAMARI ,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LAMARR ,:,:,:,:,:,:,:,:,:,:,:,:,3,7,5,5,4,4,3,3
LAMBROS ,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:
LAMEK ,:,:,4,:,3,:,5,:,3,:,:,:,:,:,:,:,:,:,:,:
LAMIN ,6,:,5,9,7,8,3,8,9,3,7,6,:,3,:,:,3,6,:,6
LAMINE ,:,:,3,:,:,3,4,4,:,:,:,:,:,:,:,:,:,:,:,:
LAMONT ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,3,:,:
LANCE ,17,23,18,26,25,18,25,25,23,34,37,24,26,19,18,19,20,28,27,35
LANCELOT ,:,:,:,:,:,4,:,:,3,:,:,:,:,:,3,:,:,:,:,:
LANDEN ,:,5,:,7,4,7,6,6,9,:,:,:,:,:,:,:,:,:,:,:
LANDER ,:,:,3,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:
LANDON ,24,21,29,35,32,29,20,29,18,26,6,5,5,3,:,:,4,:,6,:
LANE ,:,:,:,:,3,:,:,:,:,3,3,3,:,:,:,:,4,:,:,4
LANI ,:,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LANO ,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:
LANRE ,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LANZ ,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LAQUAN ,:,:,:,:,:,:,:,:,3,4,:,:,:,4,4,:,:,:,3,3
LARELL ,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LARENZ ,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:
LARENZO ,:,3,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LARKIN ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LARRY ,18,18,10,12,12,13,11,11,21,9,14,10,7,7,7,9,5,6,6,4
LARS ,21,17,13,10,15,11,16,8,17,13,11,9,10,7,8,6,8,12,5,7
LARSON ,3,3,:,4,3,:,:,3,:,:,3,:,:,:,:,:,:,:,:,:
LARSSON ,5,3,:,6,:,:,:,:,:,4,:,5,3,5,:,:,:,:,:,:
LAS ,:,6,3,4,4,5,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LASHARN ,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LASHAWN ,:,:,:,:,3,:,4,:,:,:,:,:,:,:,:,3,:,:,:,:
LASON ,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LASZLO ,10,7,6,7,8,7,4,6,4,7,3,:,:,3,:,3,3,:,:,3
LATEEF ,:,:,3,3,4,:,3,:,3,:,:,:,:,:,4,:,:,:,:,:
LATHAM ,:,4,3,:,4,:,8,:,3,:,:,3,:,:,3,6,6,:,5,:
LATHAN ,9,9,5,6,7,:,6,7,7,:,3,4,5,:,:,:,:,3,4,3
LATHANIEL ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3
LATHEN ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LATHUSAN ,:,:,:,:,:,:,:,:,4,:,:,:,:,:,:,:,:,:,:,:
LATHUSHAN ,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:
LATIF ,4,:,:,3,6,5,3,:,3,3,:,3,:,3,:,:,:,:,4,4
LATRELL ,:,4,5,3,:,:,3,4,5,8,11,:,4,4,4,:,4,:,:,:
LATRELLE ,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:
LAUCHLAN ,9,:,5,3,3,:,:,:,4,:,:,3,:,:,5,4,:,:,:,:
LAURANCE ,:,:,:,:,3,:,:,:,:,:,:,3,:,:,3,:,:,:,3,:
LAUREN ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3
LAURENCE ,115,116,109,106,102,122,89,105,93,91,82,101,96,108,96,160,204,181,216,202
LAURENS ,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,4
LAURENT ,3,5,:,3,5,3,7,:,5,6,:,7,:,4,8,:,6,4,:,4
LAURENTIU ,:,:,:,:,:,5,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LAURIE ,25,27,32,33,33,24,37,31,30,21,21,26,26,33,33,29,26,24,26,43
LAURIS ,:,:,:,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LAURYNAS ,:,4,:,3,:,:,:,:,5,4,:,:,:,:,:,:,:,:,:,:
LAVAN ,:,:,:,:,:,:,:,:,:,:,:,:,3,3,:,:,:,:,:,:
LAVAND ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LAVELL ,4,:,:,:,3,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:
LAVELLE ,3,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LAVIN ,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LAW ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:
LAWA ,3,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LAWAN ,3,:,6,:,4,5,:,3,:,:,:,:,:,:,:,:,:,:,:,:
LAWAND ,15,8,7,9,6,8,13,8,6,8,4,:,:,:,:,:,:,:,:,:
LAWE ,:,4,3,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LAWEN ,3,:,:,3,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:
LAWI ,6,3,11,7,7,8,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LAWIE ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LAWIN ,5,6,5,6,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:
LAWRANCE ,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,3,:,:,3
LAWRENCE ,117,103,108,97,109,117,101,114,101,122,112,111,117,102,121,151,185,205,225,226
LAWRIE ,4,4,:,4,5,3,4,:,5,:,:,:,6,3,3,:,4,5,5,5
LAWSON ,99,99,88,81,45,29,34,42,37,27,39,22,23,15,12,12,8,4,10,10
LAWTON ,3,:,:,:,:,:,:,3,:,:,:,:,4,:,:,:,3,:,:,:
LAWY ,:,3,3,11,6,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LAXMAN ,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:
LAXSHAN ,:,:,:,:,:,3,:,:,:,:,:,4,:,:,:,:,:,:,:,:
LAYAD ,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LAYDEN ,3,:,4,:,:,6,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LAYKE ,:,3,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LAYKEN ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LAYLAN ,3,5,6,4,:,4,6,6,3,:,:,:,:,:,:,:,:,:,:,:
LAYLAND ,8,11,9,6,4,5,4,4,5,5,:,:,:,:,:,:,:,:,:,:
LAYLEN ,4,6,3,5,4,:,:,5,4,:,:,:,:,:,:,:,:,:,:,:
LAYLON ,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LAYNE ,7,6,9,11,7,9,3,10,:,8,10,4,7,:,:,5,6,4,:,5
LAYSON ,3,:,:,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LAYTAN ,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:
LAYTEN ,:,:,:,:,5,3,:,:,:,3,:,:,:,:,:,:,:,:,:,:
LAYTH ,22,12,15,12,9,18,10,7,11,7,5,:,4,3,4,:,6,:,:,:
LAYTHAM ,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:
LAYTHAN ,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LAYTON ,283,321,317,360,358,303,291,244,238,156,125,93,79,57,42,52,34,26,27,23
LAYTON-JAMES ,4,7,:,7,3,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:
LAYTON-JAY ,:,5,4,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LAYTON-JOHN ,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LAYTON-LEE ,3,5,:,4,4,3,4,:,:,:,:,:,:,:,:,:,:,:,:,:
LAZAR ,:,6,3,:,:,3,3,3,4,3,:,3,3,:,:,:,:,:,:,:
LAZARUS ,5,:,5,:,:,:,3,:,4,:,3,3,:,:,:,:,4,:,:,:
LAZER ,4,5,3,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:
LAZO ,:,6,3,4,3,4,:,:,:,:,:,3,:,:,:,:,:,:,:,:
LE ,:,:,4,3,:,:,:,3,5,5,:,:,:,:,:,:,:,:,:,3
LEA ,:,:,:,:,:,:,:,:,:,:,:,3,:,:,3,:,:,:,:,:
LEALAN ,:,:,:,:,:,:,5,:,:,:,:,:,:,:,:,:,:,:,:,:
LEALAND ,6,5,5,5,:,3,3,10,6,:,:,:,:,:,:,:,:,:,:,:
LEAM ,:,:,:,:,:,:,:,:,:,3,6,3,4,3,6,7,3,5,5,10
LEANDER ,3,11,6,5,4,7,6,3,5,6,6,4,:,:,4,:,:,:,:,:
LEANDRE ,5,:,:,:,4,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:
LEANDRO ,37,34,33,40,36,22,13,15,15,19,14,16,16,9,7,12,3,3,3,3
LEANDROS ,3,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:
LEART ,4,9,4,6,3,5,:,4,7,6,5,:,:,:,3,3,:,:,:,:
LEBAN ,:,:,:,:,:,:,:,:,:,3,:,3,:,:,:,:,:,:,:,:
LEBRON ,7,4,9,9,9,4,11,5,5,3,3,:,:,:,:,:,:,:,:,:
LEDIO ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LEDION ,8,4,6,4,5,9,3,4,3,3,6,3,:,:,:,:,:,:,:,:
LEDJON ,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:
LEDLEY ,4,:,:,:,:,:,:,3,3,:,:,:,:,:,:,:,:,:,:,:
LEE ,73,97,108,121,158,169,199,256,262,284,322,387,374,420,460,549,562,801,844,1053
LEEAM ,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,3
LEEBAN ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4,:,:,:,:
LEEGAN ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LEE-JAMES ,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:
LEEJAY ,:,:,4,:,5,:,:,5,:,4,6,6,:,:,:,:,:,:,:,:
LEE-JAY ,:,3,:,:,:,:,3,:,:,3,:,:,:,:,:,:,:,:,:,:
LEE-JUNIOR ,4,:,5,:,4,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LEELAN ,10,12,14,6,6,6,3,12,5,:,:,:,:,:,:,:,:,:,:,:
LEELAND ,7,8,17,4,8,10,12,12,16,7,:,:,:,:,:,:,:,:,:,:
LEEON ,:,:,:,:,:,:,:,3,:,:,:,:,:,:,3,:,:,:,:,:
LEEROY ,8,11,5,5,6,3,7,7,5,4,6,7,4,:,4,3,3,3,:,:
LEESON ,4,:,:,:,4,3,8,:,3,:,:,:,:,:,4,4,:,3,:,:
LEEVI ,:,5,:,5,4,:,6,:,4,6,:,3,3,3,:,:,4,:,:,:
LEGEND ,:,3,3,4,:,:,:,6,:,:,:,:,:,:,:,:,:,:,:,:
LEHAT ,3,4,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LEI ,:,:,:,:,3,:,3,3,:,5,:,3,:,3,:,:,:,:,:,:
LEIAM ,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LEIF ,13,11,6,8,5,:,14,4,13,3,11,8,8,4,7,4,3,:,:,7
LEIGH ,4,8,5,11,12,8,9,10,7,19,13,16,14,19,14,14,34,29,35,48
LEIGHAM ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5,:,:,3
LEIGHLAN ,4,:,:,3,:,3,:,3,4,:,:,:,:,:,:,:,:,:,:,:
LEIGHLAND ,:,5,3,:,3,:,:,5,:,:,:,:,:,:,:,:,:,:,:,:
LEIGHTON ,287,368,394,354,295,319,285,259,260,201,142,133,112,127,95,77,83,86,74,60
LEIGHTON-JAMES ,3,7,9,7,3,3,3,5,:,:,:,:,:,:,:,:,:,:,:,:
LEIGHTON-LEE ,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LEILAN ,6,4,3,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LEILAND ,:,3,8,5,5,:,6,6,7,:,:,:,:,:,:,:,:,:,:,:
LEITH ,:,:,:,4,4,3,:,:,3,6,:,5,4,4,:,:,:,:,4,3
LEKAI ,:,:,:,:,:,3,:,:,:,5,:,:,:,:,:,:,:,:,:,:
LELAN ,:,3,14,8,5,4,7,12,9,3,:,:,:,:,:,:,:,:,:,:
LELAND ,63,87,136,90,66,107,110,170,182,70,9,:,:,:,:,:,:,:,:,:
LELAND-JAMES ,:,:,3,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LEMAR ,5,6,12,9,11,12,9,11,9,28,25,32,53,20,:,:,3,4,6,4
LEMARI ,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:
LEMARR ,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:
LEMMY ,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:
LEMUEL ,14,12,18,13,14,9,9,11,15,11,4,7,6,7,4,3,10,8,:,3
LEN ,:,:,:,:,:,:,3,3,3,3,:,4,:,:,:,:,:,:,:,:
LENARD ,4,4,5,5,:,:,:,3,:,3,3,:,3,:,:,:,:,:,:,:
LENI ,:,:,:,:,4,4,:,:,4,:,:,:,:,:,:,:,:,:,:,:
LENNAN ,:,:,:,:,3,5,3,:,:,:,5,4,:,:,:,:,:,:,:,:
LENNARD ,11,5,6,4,8,4,:,5,5,:,:,8,6,:,3,3,:,:,:,:
LENNART ,:,:,:,:,3,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LENNI ,4,8,8,9,4,4,4,6,:,4,:,:,:,:,:,:,:,:,:,:
LENNIE ,63,67,52,52,34,30,31,29,39,16,19,20,6,6,7,8,8,3,3,4
LENNON ,188,232,224,276,313,296,289,263,349,321,187,159,149,100,73,87,37,17,13,4
LENNOX ,70,76,62,49,43,48,41,39,37,33,25,22,20,28,24,18,14,7,11,8
LENNY ,253,266,201,174,180,153,125,138,102,95,100,61,52,32,22,28,17,15,6,6
LENON ,:,:,:,:,:,:,:,3,4,:,:,:,:,:,:,:,:,:,:,:
LENOX ,:,4,4,:,3,4,:,:,:,3,:,:,:,:,:,:,:,:,:,:
LENY ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LEO ,3468,3414,3264,3134,2664,2123,2011,1903,1697,2047,1723,1119,774,601,504,261,216,192,154,149
LEO-JAI ,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LEO-JAMES ,15,14,10,10,13,7,3,:,:,:,:,:,:,:,:,:,:,:,:,:
LEO-JAY ,7,5,9,5,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:
LEO-JOHN ,3,4,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LEOM ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:
LEON ,795,765,837,918,1069,1204,1155,1138,907,884,914,856,824,790,795,662,599,564,523,474
LEONARD ,201,185,134,128,115,92,105,93,78,77,55,58,51,52,37,35,39,33,33,39
LEONARDAS ,7,5,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:
LEONARDO ,366,315,283,225,228,184,156,145,152,129,102,86,54,49,46,38,47,60,21,8
LEONARDS ,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LEONAS ,5,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LEONDRE ,3,5,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LEONE ,4,:,:,:,4,4,3,3,:,3,:,6,:,5,3,5,4,:,:,:
LEONEL ,10,10,8,13,12,9,6,10,3,5,:,:,3,:,:,:,:,:,:,:
LEONELL ,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LEONHARD ,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LEONID ,6,:,3,5,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LEONIDAS ,65,50,55,49,34,34,41,30,26,12,5,6,7,5,7,5,3,5,3,:
LEONIDES ,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LEONIS ,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LEONIT ,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:
LEON-JAMES ,:,3,:,3,:,3,:,3,:,:,:,:,:,:,:,:,:,:,:,:
LEON-JUNIOR ,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:
LEOPOLD ,30,24,9,15,19,8,18,13,11,5,3,5,:,4,4,4,4,4,3,3
LEO-RILEY ,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LEOS ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LEOTRIM ,:,:,:,:,:,3,:,:,:,:,:,3,:,:,:,:,:,:,:,:
LERON ,:,:,:,:,:,3,4,:,:,4,:,:,:,:,:,:,:,:,:,:
